         1436.666667             43.53777
         1441.111111             53.25564
         1445.555556             63.27318
                1450             74.31816
                1450             93.11175
         1454.444444            104.37078
         1458.888889            130.01397
         1463.333333            160.28064
         1467.777778            200.00832
         1472.222222            221.54175
         1476.666667            216.40455
         1481.111111            214.99182
         1485.555556            209.55495
                1490            206.72949
                1490            213.79314
         1494.444444            161.17965
         1498.888889             86.64744
         1503.333333             47.26224
         1507.777778             27.99774
         1512.222222             21.44781
         1516.666667             23.80236
         1521.111111              18.4083
         1525.555556             23.03178
                1530             26.24253
                1530             31.20849
         1534.444444                42.81
         1538.888889             47.47629
         1543.333333             56.38077
         1547.777778             53.34126
         1552.222222             54.88242
         1556.666667             62.28855
         1561.111111             65.45649
         1565.555556             75.94494
                1570              87.7605
                1570            105.61227
         1574.444444            123.80652
         1578.888889            137.76258
         1583.333333            166.70214
         1587.777778            181.77126
         1592.222222            211.86669
         1596.666667             238.0236
         1601.111111            217.13232
         1605.555556            195.47046
                1610            179.20266
                1610            174.87885
         1614.444444            163.83387
         1618.888889            140.37399
         1623.333333            111.43443
         1627.777778             87.24678
         1632.222222             72.39171
         1636.666667             67.12608
         1641.111111             61.77483
         1645.555556             59.42028
                1650             63.53004
                1650             69.39501
         1654.444444             73.59039
         1658.888889             71.02179
         1663.333333             70.16559
         1667.777778             72.47733
         1672.222222             85.66281
         1676.666667              95.0382
         1681.111111            105.18417
         1685.555556            108.00963
                1690            121.62321
                1690            146.45301
         1694.444444            181.38597
         1698.888889             243.1608
         1703.333333            308.57448
         1707.777778            383.27793
         1712.222222            400.74441
         1716.666667            412.94526
         1721.111111                428.1
         1725.555556            390.38439
                1730            370.34931
                1730            349.58646
         1734.444444            212.68008
         1738.888889            138.06225
         1743.333333            120.08205
         1747.777778            113.96022
         1752.222222            116.10072
         1756.666667            120.80982
         1761.111111            119.91081
         1765.555556            121.49478
                1770            120.55296
                1770             114.3027
         1774.444444            106.12599
         1778.888889             98.24895
         1783.333333              86.4762
         1787.777778              70.6365
         1792.222222             57.19416
         1796.666667             45.25017
         1801.111111              37.6728
         1805.555556               34.248
                1810             31.46535
                1810             30.69477
         1814.444444             32.57841
         1818.888889             33.73428
         1823.333333             34.33362
         1827.777778             33.77709
         1832.222222             29.58171
         1836.666667             27.35559
         1841.111111             22.30401
         1845.555556              19.6926
                1850             16.61028
                1850             13.22829
         1854.444444              9.46101
         1858.888889              6.59274
         1863.333333              5.35125
         1867.777778              3.76728
         1872.222222              3.25356
         1876.666667              2.35455
         1881.111111              1.54116
         1885.555556              1.45554
                1890              0.89901
                1890              0.77058
         1894.444444              1.11306
         1898.888889               0.8562
         1903.333333              0.81339
         1907.777778              0.64215
         1912.222222              0.34248
         1916.666667              0.98463
         1921.111111              0.77058
         1925.555556              1.41273
                1930              0.77058
                1930              0.47091
         1934.444444              0.81339
         1938.888889              0.98463
         1943.333333              2.22612
         1947.777778              2.73984
         1952.222222              2.86827
         1956.666667              2.82546
         1961.111111              2.91108
         1965.555556              2.73984
                1970              3.33918
                1970              3.25356
         1974.444444              3.03951
         1978.888889              2.39736
         1983.333333              2.35455
         1987.777778              1.84083
         1992.222222              2.01207
         1996.666667              2.26893
         2001.111111              1.96926
         2005.555556              2.05488
                2010              2.05488
                2010               1.7124
         2014.444444              2.09769
         2018.888889              1.96926
         2023.333333              1.92645
         2027.777778              1.79802
         2032.222222              1.66959
         2036.666667              1.41273
         2041.111111              1.24149
         2045.555556              1.07025
                2050              0.94182
                2050              0.47091
         2054.444444              0.47091
         2058.888889              0.25686
         2063.333333              0.47091
         2067.777778              0.77058
         2072.222222              0.55653
         2076.666667              0.64215
         2081.111111              0.59934
         2085.555556               0.8562
                2090              0.77058
                2090              0.77058
         2094.444444              0.98463
         2098.888889              0.72777
         2103.333333              0.51372
         2107.777778              0.59934
         2112.222222              0.68496
         2116.666667              0.89901
         2121.111111              1.07025
         2125.555556              1.32711
                2130              1.36992
                2130              1.41273
         2134.444444              1.54116
         2138.888889              1.62678
         2143.333333               1.7124
         2147.777778               1.7124
         2152.222222              1.32711
         2156.666667              1.15587
         2161.111111              0.72777
         2165.555556              0.51372
                2170              0.51372
                2170               0.4281
         2174.444444              0.38529
         2178.888889              0.38529
         2183.333333              0.21405
         2187.777778              0.34248
         2192.222222              0.12843
         2196.666667              0.21405
         2201.111111              0.17124
         2205.555556              0.47091
                2210              0.81339
                2210              0.68496
         2214.444444              0.77058
         2218.888889              0.72777
         2223.333333              0.94182
         2227.777778              1.41273
         2232.222222              1.02744
         2236.666667              1.02744
         2241.111111              1.19868
         2245.555556              0.98463
                2250              0.98463
                2250              0.77058
         2254.444444              0.98463
         2258.888889               1.2843
         2263.333333              1.11306
         2267.777778              1.19868
         2272.222222              1.15587
         2276.666667              1.15587
         2281.111111              1.02744
         2285.555556              1.36992
                2290              1.66959
                2290              1.49835
         2294.444444              1.66959
         2298.888889              1.41273
         2303.333333              1.66959
         2307.777778              1.54116
         2312.222222               1.2843
         2316.666667              1.49835
         2321.111111              0.89901
         2325.555556              0.59934
                2330              0.29967
                2330              0.12843
         2334.444444              0.12843
         2338.888889              0.21405
         2343.333333              1.41273
         2347.777778              0.21405
         2352.222222               0.8562
         2356.666667              0.12843
         2361.111111              0.17124
         2365.555556              0.12843
                2370              0.12843
                2370              0.12843
         2374.444444              0.12843
         2378.888889              1.36992
         2383.333333               1.7124
         2387.777778              2.26893
         2392.222222              2.18331
         2396.666667              2.05488
         2401.111111              2.35455
         2405.555556              2.31174
                2410              2.65422
                2410              2.91108
         2414.444444              3.38199
         2418.888889              4.15257
         2423.333333              4.45224
         2427.777778              4.92315
         2432.222222              5.26563
         2436.666667              5.60811
         2441.111111              5.95059
         2445.555556              6.07902
                2450              6.03621
                2450              5.77935
         2454.444444              5.43687
         2458.888889              5.39406
         2463.333333              5.22282
         2467.777778              5.22282
         2472.222222              5.00877
         2476.666667              4.62348
         2481.111111              4.49505
         2485.555556              4.45224
                2490              4.19538
                2490              3.93852
         2494.444444              3.93852
         2498.888889              3.98133
         2503.333333              3.68166
         2507.777778               3.8529
         2512.222222               3.8529
         2516.666667              3.76728
         2521.111111              4.02414
         2525.555556              3.93852
                2530              3.93852
                2530               3.8529
         2534.444444              3.55323
         2538.888889              3.72447
         2543.333333              3.63885
         2547.777778              3.46761
         2552.222222              3.46761
         2556.666667              3.25356
         2561.111111              3.46761
         2565.555556              3.46761
                2570              3.63885
                2570              3.63885
         2574.444444              3.72447
         2578.888889              4.10976
         2583.333333              4.36662
         2587.777778              4.36662
         2592.222222              4.62348
         2596.666667              4.53786
         2601.111111              4.62348
         2605.555556              4.92315
                2610              5.00877
                2610              4.45224
         2614.444444              4.02414
         2618.888889              3.72447
         2623.333333               3.8529
         2627.777778               3.8529
         2632.222222              4.06695
         2636.666667              3.81009
         2641.111111              3.81009
         2645.555556               3.8529
                2650              3.98133
                2650              3.93852
         2654.444444              4.10976
         2658.888889              4.02414
         2663.333333              3.98133
         2667.777778              4.06695
         2672.222222              4.15257
         2676.666667              4.19538
         2681.111111              4.40943
         2685.555556              4.53786
                2690               4.7091
                2690               4.7091
         2694.444444              4.92315
         2698.888889               5.1372
         2703.333333              5.22282
         2707.777778              5.26563
         2712.222222              5.26563
         2716.666667              5.39406
         2721.111111              5.43687
         2725.555556              5.30844
                2730              5.69373
                2730              5.82216
         2734.444444              5.95059
         2738.888889              6.29307
         2743.333333              6.54993
         2747.777778              6.46431
         2752.222222              6.67836
         2756.666667              6.76398
         2761.111111              7.02084
         2765.555556              7.19208
                2770              7.66299
                2770               7.7058
         2774.444444              7.53456
         2778.888889              7.53456
         2783.333333              7.79142
         2787.777778              7.96266
         2792.222222              8.09109
         2796.666667              8.04828
         2801.111111              8.47638
         2805.555556              8.81886
                2810              8.90448
                2810              9.46101
         2814.444444              9.67506
         2818.888889             10.36002
         2823.333333             10.87374
         2827.777778             11.17341
         2832.222222             11.85837
         2836.666667             12.07242
         2841.111111             12.50052
         2845.555556             13.18548
                2850             13.82763
                2850             14.59821
         2854.444444             15.79689
         2858.888889               17.124
         2863.333333              17.9802
         2867.777778             18.92202
         2872.222222             19.82103
         2876.666667             20.46318
         2881.111111             20.84847
         2885.555556             20.93409
                2890             21.14814
                2890             21.61905
         2894.444444             21.87591
         2898.888889              22.2612
         2903.333333             22.86054
         2907.777778              23.5455
         2912.222222             24.61575
         2916.666667             25.34352
         2921.111111             26.75625
         2925.555556             28.08336
                2930             29.45328
                2930             30.00981
         2934.444444             29.49609
         2938.888889             28.59708
         2943.333333             27.56964
         2947.777778             27.18435
         2952.222222             26.84187
         2956.666667              26.5422
         2961.111111             26.07129
         2965.555556             25.98567
                2970             25.00104
                2970             24.31608
         2974.444444             23.24583
         2978.888889             22.00434
         2983.333333             21.27657
         2987.777778             20.50599
         2992.222222             19.99227
         2996.666667             19.47855
         3001.111111              19.2645
         3005.555556             19.56417
                3010             20.46318
                3010             21.91872
         3014.444444             24.18765
         3018.888889              27.3984
         3023.333333             30.86601
         3027.777778             33.99114
         3032.222222             37.15908
         3036.666667             38.99991
         3041.111111             39.94173
         3045.555556              40.6695
                3050             41.78256
                3050             42.63876
         3054.444444             42.25347
         3058.888889              41.5257
         3063.333333             40.54107
         3067.777778             39.08553
         3072.222222             38.48619
         3076.666667             38.57181
         3081.111111             39.77049
         3085.555556             41.01198
                3090             41.69694
                3090             41.99661
         3094.444444             41.69694
         3098.888889             40.54107
         3103.333333             39.04272
         3107.777778             37.20189
         3112.222222             34.16238
         3116.666667             29.75295
         3121.111111             25.90005
         3125.555556             23.67393
                3130             21.87591
                3130             20.59161
         3134.444444             20.20632
         3138.888889             20.20632
         3143.333333             20.33475
         3147.777778             19.90665
         3152.222222             20.29194
         3156.666667             20.29194
         3161.111111             20.07789
         3165.555556             19.99227
                3170             20.16351
                3170             20.37756
         3174.444444             20.20632
         3178.888889             20.03508
         3183.333333             20.03508
         3187.777778             19.43574
         3192.222222             19.13607
         3196.666667             18.57954
         3201.111111             17.93739
         3205.555556             18.32268
                3210             17.80896
                3210             17.76615
         3214.444444             17.46648
         3218.888889             17.63772
         3223.333333             18.15144
         3227.777778             18.36549
         3232.222222             18.79359
         3236.666667             18.92202
         3241.111111             19.43574
         3245.555556             19.73541
                3250             19.86384
                3250             19.90665
         3254.444444             20.16351
         3258.888889             20.50599
         3263.333333              20.9769
         3267.777778             20.24913
         3272.222222             20.59161
         3276.666667             20.67723
         3281.111111             20.29194
         3285.555556              20.5488
                3290              20.5488
                3290             20.84847
         3294.444444             20.80566
         3298.888889             20.29194
         3303.333333             20.84847
         3307.777778             20.59161
         3312.222222             20.80566
         3316.666667             20.80566
         3321.111111             20.72004
         3325.555556             20.84847
                3330             19.94946
                3330             20.29194
         3334.444444             19.94946
         3338.888889              20.1207
         3343.333333             19.99227
         3347.777778             19.52136
         3352.222222             19.43574
         3356.666667             19.09326
         3361.111111             18.66516
         3365.555556             18.53673
                3370             18.06582
                3370             18.36549
         3374.444444             18.23706
         3378.888889             17.80896
         3383.333333             17.42367
         3387.777778             17.59491
         3392.222222             17.46648
         3396.666667             17.80896
         3401.111111              17.5521
         3405.555556             18.19425
                3410             18.75078
                3410             20.59161
         3414.444444             22.90335
         3418.888889             26.75625
         3423.333333             33.09213
         3427.777778              40.6695
         3432.222222             48.67497
         3436.666667              53.9406
         3441.111111             53.46969
         3445.555556              48.3753
                3450             47.04819
                3450             50.60142
         3454.444444             48.11844
         3458.888889              37.2447
         3463.333333             27.01311
         3467.777778             18.66516
         3472.222222             13.05705
         3476.666667             10.14597
         3481.111111              7.87704
         3485.555556              6.72117
                3490              5.77935
                3490              4.45224
         3494.444444              4.62348
         3498.888889                4.281
         3503.333333              4.83753
         3507.777778              3.81009
         3512.222222              2.69703
         3516.666667              2.73984
         3521.111111              1.49835
         3525.555556              2.82546
                3530              2.61141
                3530              2.01207
         3534.444444               1.7124
         3538.888889               1.2843
         3543.333333              1.66959
         3547.777778              2.95389
         3552.222222              2.52579
         3556.666667              2.35455
         3561.111111              3.25356
         3565.555556              5.05158
                3570              9.80349
                3570             14.64102
         3574.444444             24.10203
         3578.888889             42.08223
         3583.333333             68.23914
         3587.777778             95.29506
         3592.222222             96.57936
         3596.666667             91.65621
         3601.111111             84.42132
         3605.555556             94.35324
                3610             95.93721
                3610              83.0514
         3614.444444             47.64753
